user_id;country;registered_user;call_count;answered_call;rejected_call;missed_call;out_of_work_call;user_feedback_count;owertime_call;total_duration (second);weekdays_call;weekend_call
5d306ad50568880299b2de05;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de06;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de07;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de08;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de09;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de0a;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2de0b;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de0d;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de0e;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de0f;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de10;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de11;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de12;AZ;FALSE;1;1;0;0;1;0;0;0;0;1
5d306ad50568880299b2de13;AZ;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad50568880299b2de14;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de15;AZ;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de16;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de18;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de1b;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de1c;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de1d;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de1e;AZ;FALSE;1;1;0;0;0;0;1;0;0;1
5d306ad50568880299b2de1f;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de20;AM;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad50568880299b2de21;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de22;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de23;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de24;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2de25;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de26;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad50568880299b2de27;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de29;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de2a;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de2b;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de2d;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de2e;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de2f;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de30;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de31;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de32;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de33;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2de34;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de35;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de36;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de37;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de38;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de39;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de3a;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de3c;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de3e;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de3f;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de41;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de42;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de43;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de44;AZ;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2de45;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2de46;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de47;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de48;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de49;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de4a;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de4b;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de4c;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de4d;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad50568880299b2de4f;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de50;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2de51;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de52;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de53;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad50568880299b2de54;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de55;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de56;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2de57;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad50568880299b2de58;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de59;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de5a;AZ;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2de5b;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de5d;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de5e;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad50568880299b2de5f;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de60;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de61;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de62;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de63;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de65;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de66;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de67;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de68;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2de69;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de6a;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de6c;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de6d;AZ;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2de6e;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de6f;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de70;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad50568880299b2de71;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de72;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de73;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de74;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de75;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de76;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de77;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de78;UA;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de79;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de7a;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de7b;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de7c;AZ;FALSE;1;1;0;0;1;0;0;0;0;1
5d306ad50568880299b2de7d;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de7e;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2de7f;AZ;FALSE;1;1;0;0;0;0;1;0;0;1
5d306ad50568880299b2de80;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de81;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de82;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de83;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de84;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de85;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de86;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de87;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de88;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de89;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de8a;US;FALSE;1;0;1;0;1;0;0;0;1;0
